event_date,year,type,total_events
2018-10-28,2018,IssuesEvent,28278
2018-10-28,2018,MemberEvent,3640
2018-10-28,2018,PublicEvent,1065
2018-10-28,2018,PullRequestEvent,64543
2018-10-28,2018,PullRequestReviewCommentEvent,11152
2018-10-28,2018,PushEvent,594858
2018-10-28,2018,ReleaseEvent,3512
2018-10-28,2018,WatchEvent,68125
2018-10-29,2018,CommitCommentEvent,3056
2018-10-29,2018,CreateEvent,232936
2018-10-29,2018,DeleteEvent,39955
2018-10-29,2018,GollumEvent,8441
2018-10-29,2018,IssueCommentEvent,112369
2018-10-29,2018,IssuesEvent,55653
2018-10-29,2018,MemberEvent,8394
2018-10-29,2018,PublicEvent,1655
2018-10-29,2018,PullRequestEvent,118132
2018-10-29,2018,PullRequestReviewCommentEvent,34082
2018-10-29,2018,PushEvent,860094
2018-10-29,2018,ReleaseEvent,6260
2018-10-29,2018,WatchEvent,117989
2018-10-30,2018,CommitCommentEvent,2578
2018-10-30,2018,CreateEvent,237907
2018-10-30,2018,DeleteEvent,41338
2018-10-30,2018,GollumEvent,8678
2018-10-30,2018,IssueCommentEvent,114596
2018-10-30,2018,IssuesEvent,60991
2018-10-30,2018,MemberEvent,9872
2018-10-30,2018,PublicEvent,1656
2018-10-30,2018,PullRequestEvent,122675
2018-10-30,2018,PullRequestReviewCommentEvent,35899
2018-10-30,2018,PushEvent,889284
2018-10-30,2018,ReleaseEvent,6522
2018-10-30,2018,WatchEvent,121961
2018-10-31,2018,CommitCommentEvent,2924
2018-10-31,2018,CreateEvent,226338
2018-10-31,2018,DeleteEvent,44639
2018-10-31,2018,GollumEvent,7985
2018-10-31,2018,IssueCommentEvent,113344
2018-10-31,2018,IssuesEvent,56091
2018-10-31,2018,MemberEvent,8242
2018-10-31,2018,PublicEvent,1623
2018-10-31,2018,PullRequestEvent,123360
2018-10-31,2018,PullRequestReviewCommentEvent,35448
2018-10-31,2018,PushEvent,869082
2018-10-31,2018,ReleaseEvent,6565
2018-10-31,2018,WatchEvent,117875
2018-11-01,2018,CommitCommentEvent,2461
2018-11-01,2018,CreateEvent,210605
2018-11-01,2018,DeleteEvent,35787
2018-11-01,2018,GollumEvent,6842
2018-11-01,2018,IssueCommentEvent,100056
2018-11-01,2018,IssuesEvent,51517
2018-11-01,2018,MemberEvent,7278
2018-11-01,2018,PublicEvent,1419
2018-11-01,2018,PullRequestEvent,100401
2018-11-01,2018,PullRequestReviewCommentEvent,30181
2018-11-01,2018,PushEvent,799246
2018-11-01,2018,ReleaseEvent,6068
2018-11-01,2018,WatchEvent,113338
2018-11-02,2018,CommitCommentEvent,2393
2018-11-02,2018,CreateEvent,194115
2018-11-02,2018,DeleteEvent,37041
2018-11-02,2018,GollumEvent,6906
2018-11-02,2018,IssueCommentEvent,92888
2018-11-02,2018,IssuesEvent,48709
2018-11-02,2018,MemberEvent,7024
2018-11-02,2018,PublicEvent,1352
2018-11-02,2018,PullRequestEvent,91110
2018-11-02,2018,PullRequestReviewCommentEvent,28967
2018-11-02,2018,PushEvent,762983
2018-11-02,2018,ReleaseEvent,5825
2018-11-02,2018,WatchEvent,108952
2018-11-03,2018,CommitCommentEvent,1393
2018-11-03,2018,CreateEvent,139817
2018-11-03,2018,DeleteEvent,23173
2018-11-03,2018,GollumEvent,4226
2018-11-03,2018,IssueCommentEvent,48491
2018-11-03,2018,IssuesEvent,30849
2018-11-03,2018,MemberEvent,5074
2018-11-03,2018,PublicEvent,933
2018-11-03,2018,PullRequestEvent,48686
2018-11-03,2018,PullRequestReviewCommentEvent,9699
2018-11-03,2018,PushEvent,547711
2018-11-03,2018,ReleaseEvent,4214
2018-11-03,2018,WatchEvent,67910
2018-11-04,2018,CommitCommentEvent,1706
2018-11-04,2018,CreateEvent,139563
2018-11-04,2018,DeleteEvent,19639
2018-11-04,2018,GollumEvent,4906
2018-11-04,2018,IssueCommentEvent,51057
2018-11-04,2018,IssuesEvent,31206
2018-11-04,2018,MemberEvent,3663
2018-11-04,2018,PublicEvent,1067
2018-11-04,2018,PullRequestEvent,50584
2018-11-04,2018,PullRequestReviewCommentEvent,9818
2018-11-04,2018,PushEvent,573578
2018-11-04,2018,ReleaseEvent,3547
2018-11-04,2018,WatchEvent,69989
2018-11-05,2018,CommitCommentEvent,2655
2018-11-05,2018,CreateEvent,222619
2018-11-05,2018,DeleteEvent,38647
2018-11-05,2018,GollumEvent,7288
2018-11-05,2018,IssueCommentEvent,107745
2018-11-05,2018,IssuesEvent,54180
2018-11-05,2018,MemberEvent,8940
2018-11-05,2018,PublicEvent,1580
2018-11-05,2018,PullRequestEvent,98091
2018-11-05,2018,PullRequestReviewCommentEvent,33283
2018-11-05,2018,PushEvent,824707
2018-11-05,2018,ReleaseEvent,6238
2018-11-05,2018,WatchEvent,117856
2018-11-06,2018,CommitCommentEvent,2716
2018-11-06,2018,CreateEvent,226841
2018-11-06,2018,DeleteEvent,40315
2018-11-06,2018,GollumEvent,6953
2018-11-06,2018,IssueCommentEvent,108857
2018-11-06,2018,IssuesEvent,57194
2018-11-06,2018,MemberEvent,8729
2018-11-06,2018,PublicEvent,1519
2018-11-06,2018,PullRequestEvent,103672
2018-11-06,2018,PullRequestReviewCommentEvent,35235
2018-11-06,2018,PushEvent,855162
2018-11-06,2018,ReleaseEvent,6171
2018-11-06,2018,WatchEvent,118341
2018-11-07,2018,CommitCommentEvent,2674
2018-11-07,2018,CreateEvent,219470
2018-11-07,2018,DeleteEvent,39879
2018-11-07,2018,GollumEvent,7451
2018-11-07,2018,IssueCommentEvent,106226
2018-11-07,2018,IssuesEvent,55129
2018-11-07,2018,MemberEvent,8028
2018-11-07,2018,PublicEvent,1499
2018-11-07,2018,PullRequestEvent,99967
2018-11-07,2018,PullRequestReviewCommentEvent,33516
2018-11-07,2018,PushEvent,848339
2018-11-07,2018,ReleaseEvent,5897
2018-11-07,2018,WatchEvent,113481
2018-11-08,2018,CommitCommentEvent,2611
2018-11-08,2018,CreateEvent,220738
2018-11-08,2018,DeleteEvent,38189
2018-11-08,2018,GollumEvent,7444
2018-11-08,2018,IssueCommentEvent,107013
2018-11-08,2018,IssuesEvent,61376
2018-11-08,2018,MemberEvent,8487
2018-11-08,2018,PublicEvent,1508
2018-11-08,2018,PullRequestEvent,99063
2018-11-08,2018,PullRequestReviewCommentEvent,33775
2018-11-08,2018,PushEvent,835456
2018-11-08,2018,ReleaseEvent,5834
2018-11-08,2018,WatchEvent,116857
2018-11-09,2018,CommitCommentEvent,2781
2018-11-09,2018,CreateEvent,209133
2018-11-09,2018,DeleteEvent,42947
2018-11-09,2018,GollumEvent,6885
2018-11-09,2018,IssueCommentEvent,99750
2018-11-09,2018,IssuesEvent,52010
2018-11-09,2018,MemberEvent,7173
2018-11-09,2018,PublicEvent,1410
2018-11-09,2018,PullRequestEvent,92165
2018-11-09,2018,PullRequestReviewCommentEvent,28932
2018-11-09,2018,PushEvent,774059
2018-11-09,2018,ReleaseEvent,5983
2018-11-09,2018,WatchEvent,104802
2018-11-10,2018,CommitCommentEvent,1533
2018-11-10,2018,CreateEvent,137627
2018-11-10,2018,DeleteEvent,19759
2018-11-10,2018,GollumEvent,4232
2018-11-10,2018,IssueCommentEvent,46300
2018-11-10,2018,IssuesEvent,27091
2018-11-10,2018,MemberEvent,4825
2018-11-10,2018,PublicEvent,906
2018-11-10,2018,PullRequestEvent,51473
2018-11-10,2018,PullRequestReviewCommentEvent,9787
2018-11-10,2018,PushEvent,566913
2018-11-10,2018,ReleaseEvent,3240
2018-11-10,2018,WatchEvent,63954
2018-11-11,2018,CommitCommentEvent,1793
2018-11-11,2018,CreateEvent,139499
2018-11-11,2018,DeleteEvent,19703
2018-11-11,2018,GollumEvent,4595
2018-11-11,2018,IssueCommentEvent,47284
2018-11-11,2018,IssuesEvent,27819
2018-11-11,2018,MemberEvent,3774
2018-11-11,2018,PublicEvent,1065
2018-11-11,2018,PullRequestEvent,51525
2018-11-11,2018,PullRequestReviewCommentEvent,9512
2018-11-11,2018,PushEvent,598713
2018-11-11,2018,ReleaseEvent,3290
2018-11-11,2018,WatchEvent,63948
2018-11-12,2018,CommitCommentEvent,2767
2018-11-12,2018,CreateEvent,219391
2018-11-12,2018,DeleteEvent,36131
2018-11-12,2018,GollumEvent,7660
2018-11-12,2018,IssueCommentEvent,98841
2018-11-12,2018,IssuesEvent,51106
2018-11-12,2018,MemberEvent,8210
2018-11-12,2018,PublicEvent,1508
2018-11-12,2018,PullRequestEvent,97389
2018-11-12,2018,PullRequestReviewCommentEvent,30123
2018-11-12,2018,PushEvent,817395
2018-11-12,2018,ReleaseEvent,5801
2018-11-12,2018,WatchEvent,120896
2018-11-13,2018,CommitCommentEvent,2923
2018-11-13,2018,CreateEvent,230242
2018-11-13,2018,DeleteEvent,39905
2018-11-13,2018,GollumEvent,7338
2018-11-13,2018,IssueCommentEvent,110742
2018-11-13,2018,IssuesEvent,53392
2018-11-13,2018,MemberEvent,9165
2018-11-13,2018,PublicEvent,1517
2018-11-13,2018,PullRequestEvent,102898
2018-11-13,2018,PullRequestReviewCommentEvent,35457
2018-11-13,2018,PushEvent,819142
2018-11-13,2018,ReleaseEvent,6172
2018-11-13,2018,WatchEvent,111899
2018-11-14,2018,CommitCommentEvent,2794
2018-11-14,2018,CreateEvent,226701
2018-11-14,2018,DeleteEvent,41715
2018-11-14,2018,GollumEvent,7986
2018-11-14,2018,IssueCommentEvent,108479
2018-11-14,2018,IssuesEvent,56003
2018-11-14,2018,MemberEvent,9099
2018-11-14,2018,PublicEvent,1400
2018-11-14,2018,PullRequestEvent,104564
2018-11-14,2018,PullRequestReviewCommentEvent,35165
2018-11-14,2018,PushEvent,852855
2018-11-14,2018,ReleaseEvent,5972
2018-11-14,2018,WatchEvent,120254
2018-11-15,2018,CommitCommentEvent,2413
2018-11-15,2018,CreateEvent,221777
2018-11-15,2018,DeleteEvent,39045
2018-11-15,2018,GollumEvent,7887
2018-11-15,2018,IssueCommentEvent,105390
2018-11-15,2018,IssuesEvent,51852
2018-11-15,2018,MemberEvent,8145
2018-11-15,2018,PublicEvent,1515
2018-11-15,2018,PullRequestEvent,103231
2018-11-15,2018,PullRequestReviewCommentEvent,34619
2018-11-15,2018,PushEvent,844922
2018-11-15,2018,ReleaseEvent,6004
2018-11-15,2018,WatchEvent,116680
2018-11-16,2018,CommitCommentEvent,2148
2018-11-16,2018,CreateEvent,203185
2018-11-16,2018,DeleteEvent,33900
2018-11-16,2018,GollumEvent,6450
2018-11-16,2018,IssueCommentEvent,94912
2018-11-16,2018,IssuesEvent,48980
2018-11-16,2018,MemberEvent,7259
2018-11-16,2018,PublicEvent,1514
2018-11-16,2018,PullRequestEvent,94804
2018-11-16,2018,PullRequestReviewCommentEvent,28940
2018-11-16,2018,PushEvent,793981
2018-11-16,2018,ReleaseEvent,5760
2018-11-16,2018,WatchEvent,107407
2018-11-17,2018,CommitCommentEvent,1581
2018-11-17,2018,CreateEvent,140466
2018-11-17,2018,DeleteEvent,20952
2018-11-17,2018,GollumEvent,4386
2018-11-17,2018,IssueCommentEvent,47214
2018-11-17,2018,IssuesEvent,29311
2018-11-17,2018,MemberEvent,4960
2018-11-17,2018,PublicEvent,958
2018-11-17,2018,PullRequestEvent,52753
2018-11-17,2018,PullRequestReviewCommentEvent,10216
2018-11-17,2018,PushEvent,555251
2018-11-17,2018,ReleaseEvent,3375
2018-11-17,2018,WatchEvent,69131
2018-11-18,2018,CommitCommentEvent,1580
2018-11-18,2018,CreateEvent,141342
2018-11-18,2018,DeleteEvent,20925
2018-11-18,2018,GollumEvent,4912
2018-11-18,2018,IssueCommentEvent,44770
2018-11-18,2018,IssuesEvent,28256
2018-11-18,2018,MemberEvent,3958
2018-11-18,2018,PublicEvent,1253
2018-11-18,2018,PullRequestEvent,50030
2018-11-18,2018,PullRequestReviewCommentEvent,11399
2018-11-18,2018,PushEvent,594960
2018-11-18,2018,ReleaseEvent,3453
2018-11-18,2018,WatchEvent,71480
2018-11-19,2018,CommitCommentEvent,2484
2018-11-19,2018,CreateEvent,219024
2018-11-19,2018,DeleteEvent,38467
2018-11-19,2018,GollumEvent,7924
2018-11-19,2018,IssueCommentEvent,101602
2018-11-19,2018,IssuesEvent,52968
2018-11-19,2018,MemberEvent,8112
2018-11-19,2018,PublicEvent,1481
2018-11-19,2018,PullRequestEvent,96967
2018-11-19,2018,PullRequestReviewCommentEvent,33420
2018-11-19,2018,PushEvent,809099
2018-11-19,2018,ReleaseEvent,5883
2018-11-19,2018,WatchEvent,120249
2018-11-20,2018,CommitCommentEvent,2957
2018-11-20,2018,CreateEvent,220117
2018-11-20,2018,DeleteEvent,37970
2018-11-20,2018,GollumEvent,7672
2018-11-20,2018,IssueCommentEvent,106138
2018-11-20,2018,IssuesEvent,56391
2018-11-20,2018,MemberEvent,7935
2018-11-20,2018,PublicEvent,1543
2018-11-20,2018,PullRequestEvent,101398
2018-11-20,2018,PullRequestReviewCommentEvent,35012
2018-11-20,2018,PushEvent,844420
2018-11-20,2018,ReleaseEvent,5910
2018-11-20,2018,WatchEvent,116211
2018-11-21,2018,CommitCommentEvent,2666
2018-11-21,2018,CreateEvent,216269
2018-11-21,2018,DeleteEvent,39634
2018-11-21,2018,GollumEvent,7087
2018-11-21,2018,IssueCommentEvent,102977
2018-11-21,2018,IssuesEvent,51071
2018-11-21,2018,MemberEvent,7281
2018-11-21,2018,PublicEvent,1648
2018-11-21,2018,PullRequestEvent,98038
2018-11-21,2018,PullRequestReviewCommentEvent,32739
2018-11-21,2018,PushEvent,815673
2018-11-21,2018,ReleaseEvent,5858
2018-11-21,2018,WatchEvent,117158
2018-11-22,2018,CommitCommentEvent,2338
2018-11-22,2018,CreateEvent,187736
2018-11-22,2018,DeleteEvent,35386
2018-11-22,2018,GollumEvent,6538
2018-11-22,2018,IssueCommentEvent,80822
2018-11-22,2018,IssuesEvent,43015
2018-11-22,2018,MemberEvent,6851
2018-11-22,2018,PublicEvent,1325
2018-11-22,2018,PullRequestEvent,80421
2018-11-22,2018,PullRequestReviewCommentEvent,23997
2018-11-22,2018,PushEvent,725617
2018-11-22,2018,ReleaseEvent,5414
2018-11-22,2018,WatchEvent,106164
2018-11-23,2018,CommitCommentEvent,2247
2018-11-23,2018,CreateEvent,179552
2018-11-23,2018,DeleteEvent,27738
2018-11-23,2018,GollumEvent,6295
2018-11-23,2018,IssueCommentEvent,69683
2018-11-23,2018,IssuesEvent,37948
2018-11-23,2018,MemberEvent,5767
2018-11-23,2018,PublicEvent,1129
2018-11-23,2018,PullRequestEvent,70299
2018-11-23,2018,PullRequestReviewCommentEvent,20389
2018-11-23,2018,PushEvent,661206
2018-11-23,2018,ReleaseEvent,5014
2018-11-23,2018,WatchEvent,99525
2018-11-24,2018,CommitCommentEvent,1316
2018-11-24,2018,CreateEvent,128872
2018-11-24,2018,DeleteEvent,18153
2018-11-24,2018,GollumEvent,4192
2018-11-24,2018,IssueCommentEvent,41286
2018-11-24,2018,IssuesEvent,23944
2018-11-24,2018,MemberEvent,4042
2018-11-24,2018,PublicEvent,874
2018-11-24,2018,PullRequestEvent,44951
2018-11-24,2018,PullRequestReviewCommentEvent,8566
2018-11-24,2018,PushEvent,525157
2018-11-24,2018,ReleaseEvent,3059
2018-11-24,2018,WatchEvent,66301
2018-11-25,2018,CommitCommentEvent,1502
2018-11-25,2018,CreateEvent,139710
2018-11-25,2018,DeleteEvent,18803
2018-11-25,2018,GollumEvent,4606
2018-11-25,2018,IssueCommentEvent,44006
2018-11-25,2018,IssuesEvent,27388
2018-11-25,2018,MemberEvent,3590
2018-11-25,2018,PublicEvent,1063
2018-11-25,2018,PullRequestEvent,49950
2018-11-25,2018,PullRequestReviewCommentEvent,10022
2018-11-25,2018,PushEvent,570459
2018-11-25,2018,ReleaseEvent,3340
2018-11-25,2018,WatchEvent,66534
2018-11-26,2018,CommitCommentEvent,2668
2018-11-26,2018,CreateEvent,218420
2018-11-26,2018,DeleteEvent,36478
2018-11-26,2018,GollumEvent,7573
2018-11-26,2018,IssueCommentEvent,102719
2018-11-26,2018,IssuesEvent,52825
2018-11-26,2018,MemberEvent,8218
2018-11-26,2018,PublicEvent,1615
2018-11-26,2018,PullRequestEvent,100449
2018-11-26,2018,PullRequestReviewCommentEvent,34564
2018-11-26,2018,PushEvent,825955
2018-11-26,2018,ReleaseEvent,6078
2018-11-26,2018,WatchEvent,113178
2018-11-27,2018,CommitCommentEvent,2850
2018-11-27,2018,CreateEvent,237498
2018-11-27,2018,DeleteEvent,41915
2018-11-27,2018,GollumEvent,7828
2018-11-27,2018,IssueCommentEvent,113482
2018-11-27,2018,IssuesEvent,57342
2018-11-27,2018,MemberEvent,9356
2018-11-27,2018,PublicEvent,1687
2018-11-27,2018,PullRequestEvent,111783
2018-11-27,2018,PullRequestReviewCommentEvent,36847
2018-11-27,2018,PushEvent,889940
2018-11-27,2018,ReleaseEvent,6631
2018-11-27,2018,WatchEvent,120376
2018-11-28,2018,CommitCommentEvent,2676
2018-11-28,2018,CreateEvent,263388
2018-11-28,2018,DeleteEvent,42502
2018-11-28,2018,GollumEvent,7330
2018-11-28,2018,IssueCommentEvent,113064
2018-11-28,2018,IssuesEvent,56903
2018-11-28,2018,MemberEvent,8690
2018-11-28,2018,PublicEvent,1529
2018-11-28,2018,PullRequestEvent,110559
2018-11-28,2018,PullRequestReviewCommentEvent,35737
2018-11-28,2018,PushEvent,878407
2018-11-28,2018,ReleaseEvent,6795
2018-11-28,2018,WatchEvent,125596
2018-11-29,2018,CommitCommentEvent,2907
2018-11-29,2018,CreateEvent,254902
2018-11-29,2018,DeleteEvent,42481
2018-11-29,2018,GollumEvent,7252
2018-11-29,2018,IssueCommentEvent,111990
2018-11-29,2018,IssuesEvent,56614
2018-11-29,2018,MemberEvent,8526
2018-11-29,2018,PublicEvent,1695
2018-11-29,2018,PullRequestEvent,108371
2018-11-29,2018,PullRequestReviewCommentEvent,35118
2018-11-29,2018,PushEvent,878643
2018-11-29,2018,ReleaseEvent,6392
2018-11-29,2018,WatchEvent,122657
2018-11-30,2018,CommitCommentEvent,2799
2018-11-30,2018,CreateEvent,223013
2018-11-30,2018,DeleteEvent,38061
2018-11-30,2018,GollumEvent,6373
2018-11-30,2018,IssueCommentEvent,97220
2018-11-30,2018,IssuesEvent,50962
2018-11-30,2018,MemberEvent,7063
2018-11-30,2018,PublicEvent,1482
2018-11-30,2018,PullRequestEvent,101336
2018-11-30,2018,PullRequestReviewCommentEvent,30739
2018-11-30,2018,PushEvent,818082
2018-11-30,2018,ReleaseEvent,5918
2018-11-30,2018,WatchEvent,113885
2018-12-01,2018,CommitCommentEvent,1759
2018-12-01,2018,CreateEvent,155010
2018-12-01,2018,DeleteEvent,22590
2018-12-01,2018,GollumEvent,4445
2018-12-01,2018,IssueCommentEvent,46972
2018-12-01,2018,IssuesEvent,27592
2018-12-01,2018,MemberEvent,5201
2018-12-01,2018,PublicEvent,1064
2018-12-01,2018,PullRequestEvent,56635
2018-12-01,2018,PullRequestReviewCommentEvent,9756
2018-12-01,2018,PushEvent,588724
2018-12-01,2018,ReleaseEvent,3527
2018-12-01,2018,WatchEvent,67607
2018-12-02,2018,CommitCommentEvent,1712
2018-12-02,2018,CreateEvent,148778
2018-12-02,2018,DeleteEvent,24688
2018-12-02,2018,GollumEvent,4874
2018-12-02,2018,IssueCommentEvent,43061
2018-12-02,2018,IssuesEvent,27157
2018-12-02,2018,MemberEvent,3963
2018-12-02,2018,PublicEvent,1166
2018-12-02,2018,PullRequestEvent,51958
2018-12-02,2018,PullRequestReviewCommentEvent,9866
2018-12-02,2018,PushEvent,625505
2018-12-02,2018,ReleaseEvent,3308
2018-12-02,2018,WatchEvent,69152
2018-12-03,2018,CommitCommentEvent,2909
2018-12-03,2018,CreateEvent,233207
2018-12-03,2018,DeleteEvent,37884
2018-12-03,2018,GollumEvent,6902
2018-12-03,2018,IssueCommentEvent,103992
2018-12-03,2018,IssuesEvent,52685
2018-12-03,2018,MemberEvent,7986
2018-12-03,2018,PublicEvent,1713
2018-12-03,2018,PullRequestEvent,101459
2018-12-03,2018,PullRequestReviewCommentEvent,33613
2018-12-03,2018,PushEvent,877969
2018-12-03,2018,ReleaseEvent,5954
2018-12-03,2018,WatchEvent,116768
2018-12-04,2018,CommitCommentEvent,1951
2018-12-04,2018,CreateEvent,165820
2018-12-04,2018,DeleteEvent,26354
2018-12-04,2018,GollumEvent,5631
2018-12-04,2018,IssueCommentEvent,76458
2018-12-04,2018,IssuesEvent,37902
2018-12-04,2018,MemberEvent,5689
2018-12-04,2018,PublicEvent,1243
2018-12-04,2018,PullRequestEvent,76164
2018-12-04,2018,PullRequestReviewCommentEvent,24104
2018-12-04,2018,PushEvent,638419
2018-12-04,2018,ReleaseEvent,4249
2018-12-04,2018,WatchEvent,77304
2018-12-05,2018,CommitCommentEvent,2846
2018-12-05,2018,CreateEvent,237404
2018-12-05,2018,DeleteEvent,39529
2018-12-05,2018,GollumEvent,8776
2018-12-05,2018,IssueCommentEvent,108368
2018-12-05,2018,IssuesEvent,55449
2018-12-05,2018,MemberEvent,7882
2018-12-05,2018,PublicEvent,1700
2018-12-05,2018,PullRequestEvent,107809
2018-12-05,2018,PullRequestReviewCommentEvent,34655
2018-12-05,2018,PushEvent,893687
2018-12-05,2018,ReleaseEvent,6394
2018-12-05,2018,WatchEvent,128447
2018-12-06,2018,CommitCommentEvent,2494
2018-12-06,2018,CreateEvent,225967
2018-12-06,2018,DeleteEvent,35804
2018-12-06,2018,GollumEvent,8060
2018-12-06,2018,IssueCommentEvent,104030
2018-12-06,2018,IssuesEvent,54078
2018-12-06,2018,MemberEvent,7607
2018-12-06,2018,PublicEvent,1757
2018-12-06,2018,PullRequestEvent,103317
2018-12-06,2018,PullRequestReviewCommentEvent,35038
2018-12-06,2018,PushEvent,864235
2018-12-06,2018,ReleaseEvent,6021
2018-12-06,2018,WatchEvent,121385
2018-12-07,2018,CommitCommentEvent,2634
2018-12-07,2018,CreateEvent,216427
2018-12-07,2018,DeleteEvent,33790
2018-12-07,2018,GollumEvent,6562
2018-12-07,2018,IssueCommentEvent,94939
2018-12-07,2018,IssuesEvent,53969
2018-12-07,2018,MemberEvent,5981
2018-12-07,2018,PublicEvent,1418
2018-12-07,2018,PullRequestEvent,95858
2018-12-07,2018,PullRequestReviewCommentEvent,29155
2018-12-07,2018,PushEvent,809036
2018-12-07,2018,ReleaseEvent,5797
2018-12-07,2018,WatchEvent,112024
2018-12-08,2018,CommitCommentEvent,1526
2018-12-08,2018,CreateEvent,150821
2018-12-08,2018,DeleteEvent,18052
2018-12-08,2018,GollumEvent,4062
2018-12-08,2018,IssueCommentEvent,46068
2018-12-08,2018,IssuesEvent,31910
2018-12-08,2018,MemberEvent,3809
2018-12-08,2018,PublicEvent,1006
2018-12-08,2018,PullRequestEvent,53244
2018-12-08,2018,PullRequestReviewCommentEvent,9589
2018-12-08,2018,PushEvent,568358
2018-12-08,2018,ReleaseEvent,3367
2018-12-08,2018,WatchEvent,72722
2018-12-09,2018,CommitCommentEvent,1645
2018-12-09,2018,CreateEvent,153474
2018-12-09,2018,DeleteEvent,18731
2018-12-09,2018,GollumEvent,4563
2018-12-09,2018,IssueCommentEvent,44277
2018-12-09,2018,IssuesEvent,29078
2018-12-09,2018,MemberEvent,3037
2018-12-09,2018,PublicEvent,1026
2018-12-09,2018,PullRequestEvent,52342
2018-12-09,2018,PullRequestReviewCommentEvent,10146
2018-12-09,2018,PushEvent,608041
2018-12-09,2018,ReleaseEvent,3290
2018-12-09,2018,WatchEvent,74275
2018-12-10,2018,CommitCommentEvent,2730
2018-12-10,2018,CreateEvent,237676
2018-12-10,2018,DeleteEvent,39666
2018-12-10,2018,GollumEvent,7933
2018-12-10,2018,IssueCommentEvent,105665
2018-12-10,2018,IssuesEvent,53707
2018-12-10,2018,MemberEvent,7137
2018-12-10,2018,PublicEvent,1700
2018-12-10,2018,PullRequestEvent,106786
2018-12-10,2018,PullRequestReviewCommentEvent,32426
2018-12-10,2018,PushEvent,871851
2018-12-10,2018,ReleaseEvent,5899
2018-12-10,2018,WatchEvent,120704
2018-12-11,2018,CommitCommentEvent,2733
2018-12-11,2018,CreateEvent,234975
2018-12-11,2018,DeleteEvent,40320
2018-12-11,2018,GollumEvent,7678
2018-12-11,2018,IssueCommentEvent,110013
2018-12-11,2018,IssuesEvent,58348
2018-12-11,2018,MemberEvent,6866
2018-12-11,2018,PublicEvent,1657
2018-12-11,2018,PullRequestEvent,106446
2018-12-11,2018,PullRequestReviewCommentEvent,35064
2018-12-11,2018,PushEvent,878494
2018-12-11,2018,ReleaseEvent,6612
2018-12-11,2018,WatchEvent,125986
2018-12-12,2018,CommitCommentEvent,2726
2018-12-12,2018,CreateEvent,236235
